
SetupTitle, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absI
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absI
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/29/2020 20:01:39
MetaData, TestRecord.TestTarget, S45-NW-D20-ExtBJT VB:0.64V
MetaData, TestRecord.IterationIndex, 6
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, b4757f0d-176d-473b-9217-3cd18265304b
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1.7
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-1.7 V, Step=-10 mV, No. of Steps=171, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_G, Source Mode=V, Source=640 mV, Compliance=100 uA	[CONSTANTS] Unit=SMU3:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
Dimension1, 342, 342, 342
Dimension2, 1, 1, 1
DataName, V_TE, I_TE, absI
DataValue, 0, 2.4884E-09, 2.4884E-09
DataValue, -0.01, -1.5992E-07, 1.5992E-07
DataValue, -0.02, -3.204E-07, 3.204E-07
DataValue, -0.030000000000000002, -4.6478E-07, 4.6478E-07
DataValue, -0.04, -6.6314E-07, 6.6314E-07
DataValue, -0.05, -8.0576E-07, 8.0576E-07
DataValue, -0.060000000000000005, -9.7478E-07, 9.7478E-07
DataValue, -0.07, -1.14926E-06, 1.14926E-06
DataValue, -0.08, -1.2931000000000002E-06, 1.2931000000000002E-06
DataValue, -0.090000000000000011, -1.4478000000000001E-06, 1.4478000000000001E-06
DataValue, -0.1, -1.6229000000000002E-06, 1.6229000000000002E-06
DataValue, -0.11, -1.7530000000000002E-06, 1.7530000000000002E-06
DataValue, -0.12000000000000001, -2.0067E-06, 2.0067E-06
DataValue, -0.13, -2.2425E-06, 2.2425E-06
DataValue, -0.14, -2.4043000000000004E-06, 2.4043000000000004E-06
DataValue, -0.15, -2.2543E-06, 2.2543E-06
DataValue, -0.16, -2.8635E-06, 2.8635E-06
DataValue, -0.17, -2.1873999999999999E-07, 2.1873999999999999E-07
DataValue, -0.18000000000000002, -1.177E-07, 1.177E-07
DataValue, -0.19, -1.03E-07, 1.03E-07
DataValue, -0.2, -1.201E-07, 1.201E-07
DataValue, -0.21000000000000002, -7.618E-08, 7.618E-08
DataValue, -0.22, -7.242599999999999E-08, 7.242599999999999E-08
DataValue, -0.23, -7.0047999999999993E-08, 7.0047999999999993E-08
DataValue, -0.24000000000000002, -5.3222199999999996E-08, 5.3222199999999996E-08
DataValue, -0.25, -5.06284E-08, 5.06284E-08
DataValue, -0.26, -5.22214E-08, 5.22214E-08
DataValue, -0.27, -6.46336E-08, 6.46336E-08
DataValue, -0.28, -6.8539199999999987E-08, 6.8539199999999987E-08
DataValue, -0.29000000000000004, -6.262E-08, 6.262E-08
DataValue, -0.3, -7.200599999999999E-08, 7.200599999999999E-08
DataValue, -0.31, -2.5058E-07, 2.5058E-07
DataValue, -0.32, -1.0133999999999999E-07, 1.0133999999999999E-07
DataValue, -0.33, -1.0628E-07, 1.0628E-07
DataValue, -0.34, -1.0776E-07, 1.0776E-07
DataValue, -0.35000000000000003, -2.6412E-07, 2.6412E-07
DataValue, -0.36000000000000004, -4.0216E-07, 4.0216E-07
DataValue, -0.37, -2.3734E-07, 2.3734E-07
DataValue, -0.38, -3.0682E-07, 3.0682E-07
DataValue, -0.39, -8.47E-08, 8.47E-08
DataValue, -0.4, -2.967E-07, 2.967E-07
DataValue, -0.41000000000000003, -3.154E-07, 3.154E-07
DataValue, -0.42000000000000004, -1.057E-07, 1.057E-07
DataValue, -0.43, -1.0158E-07, 1.0158E-07
DataValue, -0.44, -3.7362E-07, 3.7362E-07
DataValue, -0.45, -3.7236E-07, 3.7236E-07
DataValue, -0.46, -2.134E-07, 2.134E-07
DataValue, -0.47000000000000003, -2.0999999999999998E-09, 2.0999999999999998E-09
DataValue, -0.48000000000000004, -1.3242000000000002E-10, 1.3242000000000002E-10
DataValue, -0.49000000000000005, -1.4326E-10, 1.4326E-10
DataValue, -0.5, -1.8169000000000002E-10, 1.8169000000000002E-10
DataValue, -0.51, -1.5621000000000002E-10, 1.5621000000000002E-10
DataValue, -0.52, -1.4539E-10, 1.4539E-10
DataValue, -0.53, -2.1603000000000003E-10, 2.1603000000000003E-10
DataValue, -0.54, -2.1389000000000002E-10, 2.1389000000000002E-10
DataValue, -0.55, -1.5376000000000002E-10, 1.5376000000000002E-10
DataValue, -0.56, -1.4143000000000002E-10, 1.4143000000000002E-10
DataValue, -0.57000000000000006, -1.5321E-10, 1.5321E-10
DataValue, -0.58000000000000007, -1.7126E-10, 1.7126E-10
DataValue, -0.59000000000000008, -1.3157000000000002E-10, 1.3157000000000002E-10
DataValue, -0.6, -1.8994000000000002E-10, 1.8994000000000002E-10
DataValue, -0.61, -1.6853E-10, 1.6853E-10
DataValue, -0.62, -1.4591000000000002E-10, 1.4591000000000002E-10
DataValue, -0.63, -1.6881E-10, 1.6881E-10
DataValue, -0.64, -1.5852E-10, 1.5852E-10
DataValue, -0.65, -1.5645E-10, 1.5645E-10
DataValue, -0.66, -1.4736000000000002E-10, 1.4736000000000002E-10
DataValue, -0.67, -1.1265000000000001E-10, 1.1265000000000001E-10
DataValue, -0.68, -1.2105E-10, 1.2105E-10
DataValue, -0.69000000000000006, -1.1384E-10, 1.1384E-10
DataValue, -0.70000000000000007, -1.2628E-10, 1.2628E-10
DataValue, -0.71000000000000008, -1.2787000000000002E-10, 1.2787000000000002E-10
DataValue, -0.72000000000000008, -1.3514E-10, 1.3514E-10
DataValue, -0.73, -1.3674E-10, 1.3674E-10
DataValue, -0.74, -1.5055E-10, 1.5055E-10
DataValue, -0.75, -1.5373000000000002E-10, 1.5373000000000002E-10
DataValue, -0.76, -1.7491000000000002E-10, 1.7491000000000002E-10
DataValue, -0.77, -1.8059000000000002E-10, 1.8059000000000002E-10
DataValue, -0.78, -1.6284E-10, 1.6284E-10
DataValue, -0.79, -1.7219E-10, 1.7219E-10
DataValue, -0.8, -1.6713000000000002E-10, 1.6713000000000002E-10
DataValue, -0.81, -1.8621000000000002E-10, 1.8621000000000002E-10
DataValue, -0.82000000000000006, -1.9042000000000003E-10, 1.9042000000000003E-10
DataValue, -0.83000000000000007, -1.9981E-10, 1.9981E-10
DataValue, -0.84000000000000008, -2.0873E-10, 2.0873E-10
DataValue, -0.85000000000000009, -2.2347E-10, 2.2347E-10
DataValue, -0.86, -2.3424E-10, 2.3424E-10
DataValue, -0.87, -2.4704E-10, 2.4704E-10
DataValue, -0.88, -2.6796E-10, 2.6796E-10
DataValue, -0.89, -2.7491000000000004E-10, 2.7491000000000004E-10
DataValue, -0.9, -2.9273000000000003E-10, 2.9273000000000003E-10
DataValue, -0.91, -2.505E-10, 2.505E-10
DataValue, -0.92, -2.2059E-10, 2.2059E-10
DataValue, -0.93, -2.3436E-10, 2.3436E-10
DataValue, -0.94000000000000006, -2.4790000000000004E-10, 2.4790000000000004E-10
DataValue, -0.95000000000000007, -2.3958E-10, 2.3958E-10
DataValue, -0.96000000000000008, -2.5316000000000003E-10, 2.5316000000000003E-10
DataValue, -0.97000000000000008, -2.8292000000000004E-10, 2.8292000000000004E-10
DataValue, -0.98000000000000009, -2.6942000000000004E-10, 2.6942000000000004E-10
DataValue, -0.9900000000000001, -2.8531E-10, 2.8531E-10
DataValue, -1, -2.7247000000000004E-10, 2.7247000000000004E-10
DataValue, -1.01, -3.1341E-10, 3.1341E-10
DataValue, -1.02, -2.916E-10, 2.916E-10
DataValue, -1.03, -3.0492E-10, 3.0492E-10
DataValue, -1.04, -3.3344000000000004E-10, 3.3344000000000004E-10
DataValue, -1.05, -3.5950000000000005E-10, 3.5950000000000005E-10
DataValue, -1.06, -3.9526000000000004E-10, 3.9526000000000004E-10
DataValue, -1.07, -3.9261000000000005E-10, 3.9261000000000005E-10
DataValue, -1.08, -4.2676000000000003E-10, 4.2676000000000003E-10
DataValue, -1.09, -4.3520000000000006E-10, 4.3520000000000006E-10
DataValue, -1.1, -4.6163000000000004E-10, 4.6163000000000004E-10
DataValue, -1.11, -4.756E-10, 4.756E-10
DataValue, -1.12, -5.0881E-10, 5.0881E-10
DataValue, -1.1300000000000001, -5.0890000000000007E-10, 5.0890000000000007E-10
DataValue, -1.1400000000000001, -5.351E-10, 5.351E-10
DataValue, -1.1500000000000001, -5.9529E-10, 5.9529E-10
DataValue, -1.1600000000000001, -6.3265000000000008E-10, 6.3265000000000008E-10
DataValue, -1.1700000000000002, -6.2633E-10, 6.2633E-10
DataValue, -1.1800000000000002, -6.8513000000000009E-10, 6.8513000000000009E-10
DataValue, -1.19, -7.1834E-10, 7.1834E-10
DataValue, -1.2, -6.6381E-10, 6.6381E-10
DataValue, -1.21, -7.0175000000000008E-10, 7.0175000000000008E-10
DataValue, -1.22, -6.9592E-10, 6.9592E-10
DataValue, -1.23, -7.3874000000000008E-10, 7.3874000000000008E-10
DataValue, -1.24, -7.3170000000000007E-10, 7.3170000000000007E-10
DataValue, -1.25, -9.5466E-10, 9.5466E-10
DataValue, -1.26, -9.4804000000000017E-10, 9.4804000000000017E-10
DataValue, -1.27, -9.6587E-10, 9.6587E-10
DataValue, -1.28, -1.0414E-09, 1.0414E-09
DataValue, -1.29, -1.213E-09, 1.213E-09
DataValue, -1.3, -1.0861E-09, 1.0861E-09
DataValue, -1.31, -1.2032E-09, 1.2032E-09
DataValue, -1.32, -1.2188E-09, 1.2188E-09
DataValue, -1.33, -1.3712E-09, 1.3712E-09
DataValue, -1.34, -1.5339E-09, 1.5339E-09
DataValue, -1.35, -1.3901E-09, 1.3901E-09
DataValue, -1.36, -1.5354E-09, 1.5354E-09
DataValue, -1.37, -1.6604E-09, 1.6604E-09
DataValue, -1.3800000000000001, -1.7016E-09, 1.7016E-09
DataValue, -1.3900000000000001, -1.6489E-09, 1.6489E-09
DataValue, -1.4000000000000001, -1.8182E-09, 1.8182E-09
